image_id,image_dir,x1,y1,x2,y2,class
img000051_67,intel,46,39,106,79,0
img000051_67,intel,461,698,534,777,0
img000051_67,intel,130,669,139,680,0
img000051_67,intel,259,669,270,681,0
img000110_67,intel,66,423,113,452,0
img000110_67,intel,135,398,181,426,0
img000110_67,intel,203,373,250,405,0
img000110_67,intel,430,390,484,423,0
img000110_67,intel,666,421,712,451,0
img000110_67,intel,735,398,781,429,0
img000110_67,intel,805,373,850,403,0
img000110_67,intel,641,743,670,761,0
img000110_67,intel,644,824,669,842,0
img000081_67,intel,101,12,155,49,0
img000081_67,intel,199,13,255,50,0
img000081_67,intel,299,13,355,48,0
img000081_67,intel,9,133,59,166,0
img000081_67,intel,78,133,129,167,0
img000081_67,intel,149,132,200,166,0
img000081_67,intel,221,133,271,167,0
img000081_67,intel,293,134,344,167,0
img000081_67,intel,366,134,415,166,0
img000081_67,intel,438,133,487,167,0
img000081_67,intel,47,218,97,253,0
img000081_67,intel,115,218,167,252,0
img000081_67,intel,183,218,234,252,0
img000081_67,intel,251,219,303,253,0
img000081_67,intel,321,220,372,252,0
img000081_67,intel,391,219,443,252,0
img000081_67,intel,99,58,155,78,0
img000081_67,intel,198,55,254,76,0
img000081_67,intel,299,55,355,76,0
img000128_67,intel,231,11,265,33,0
img000005_67,intel,2019,4525,2647,4919,0
img000109_67,intel,113,137,178,184,0
img000109_67,intel,47,40,76,49,0
img000109_67,intel,16,96,32,130,0
img000141_67,intel,453,509,505,541,0
img000118_67,intel,470,183,652,273,0
img000118_67,intel,956,755,1040,800,0
img000118_67,intel,743,844,850,900,0
img000171_67,intel,225,447,587,683,0
img000171_67,intel,822,399,1229,670,0
img000171_67,intel,1466,445,1831,683,0
img000093_67,intel,1201,719,1252,752,0
img000093_67,intel,346,480,356,491,0
img000093_67,intel,1057,251,1113,286,0
img000093_67,intel,1182,249,1234,282,0
img000093_67,intel,230,249,286,286,0
img000093_67,intel,354,251,411,286,0
img000093_67,intel,484,249,534,283,0
img000093_67,intel,606,248,661,287,0
img000093_67,intel,731,250,785,282,0
img000113_67,intel,198,83,250,135,0
img000113_67,intel,200,166,216,176,0
img000084_67,intel,11,31,27,55,0
img000084_67,intel,91,27,131,54,0
img000084_67,intel,365,52,383,64,0
img000084_67,intel,360,286,432,295,0
img000014_67,intel,426,199,591,331,0
img000014_67,intel,258,278,341,343,0
img000014_67,intel,773,228,869,333,0
img000045_67,intel,251,274,280,290,0
img000011_67,intel,249,118,332,180,0
img000011_67,intel,339,298,391,343,0
img000011_67,intel,97,407,154,445,0
img000011_67,intel,452,545,496,575,0
img000011_67,intel,24,608,55,627,0
img000011_67,intel,71,595,114,622,0
img000011_67,intel,143,599,170,619,0
img000011_67,intel,34,707,127,776,0
img000024_67,intel,39,750,116,799,0
img000024_67,intel,135,747,176,775,0
img000024_67,intel,204,745,274,803,0
img000024_67,intel,288,760,407,786,0
img000024_67,intel,424,759,549,787,0
img000119_67,intel,304,199,486,282,0
img000100_67,intel,375,219,445,326,0
img000074_67,intel,38,91,67,117,0
img000173_67,intel,445,57,472,84,0
img000173_67,intel,235,224,246,235,0
img000039_67,intel,723,760,787,786,0
img000038_67,intel,6,568,77,609,0
img000115_67,intel,25,35,87,75,0
img000115_67,intel,110,34,175,76,0
img000115_67,intel,200,34,265,74,0
img000106_67,intel,405,153,459,190,0
img000135_67,intel,12,18,72,54,0
img000135_67,intel,146,356,183,380,0
img000135_67,intel,396,407,435,430,0
img000135_67,intel,697,378,735,400,0
img000135_67,intel,641,261,680,284,0
img000135_67,intel,975,226,1015,249,0
img000179_67,intel,323,191,415,252,0
img000134_67,intel,282,58,298,70,0
img000138_67,intel,125,29,244,150,0
img000138_67,intel,5,11,73,121,0
img000004_67,intel,25,28,179,129,0
img000149_67,intel,356,31,414,68,0
img000080_67,intel,154,59,267,143,0
img000010_67,intel,1308,2113,1485,2233,0
img000000_67,intel,160,168,201,202,0
img000000_67,intel,239,130,317,195,0
img000000_67,intel,409,147,453,198,0
img000000_67,intel,285,642,395,714,0
img000170_67,intel,194,134,377,249,0
img000170_67,intel,498,111,703,244,0
img000170_67,intel,825,132,1006,251,0
img000124_67,intel,407,295,444,341,0
img000098_67,intel,403,148,845,510,0
img000025_67,intel,31,31,195,138,0
img000009_67,intel,91,506,150,545,0
img000072_67,intel,375,35,435,91,0
img000072_67,intel,671,248,738,323,0
img000058_67,intel,267,163,445,257,0
img000012_67,intel,177,451,354,567,0
img000012_67,intel,836,442,1000,554,0
img000012_67,intel,1308,397,1467,505,0
img000002_67,intel,70,441,1879,1575,0
img000002_67,intel,5820,2716,7204,3825,0
img000002_67,intel,7695,2725,8620,3825,0
img000111_67,intel,106,97,144,120,0
img000111_67,intel,106,189,139,211,0
img000111_67,intel,158,189,193,211,0
img000111_67,intel,106,285,140,308,0
img000111_67,intel,158,288,193,308,0
img000111_67,intel,109,374,143,399,0
img000111_67,intel,159,373,192,396,0
img000057_67,intel,185,118,352,226,0
img000057_67,intel,439,78,469,99,0
img000007_67,intel,166,26,255,89,0
img000007_67,intel,432,533,479,565,0
img000007_67,intel,18,568,77,610,0
img000125_67,intel,367,232,408,256,0
img000125_67,intel,117,83,142,95,0
img000158_67,intel,546,307,663,381,0
img000158_67,intel,732,290,862,377,0
img000158_67,intel,933,307,1049,381,0
img000174_67,intel,370,41,450,91,0
img000174_67,intel,117,212,157,237,0
img000174_67,intel,559,189,593,211,0
img000174_67,intel,505,42,549,96,0
img000174_67,intel,132,22,205,89,0
img000174_67,intel,1,18,54,89,0
img000072_86,panasonic,190,42,241,60,0
img000179_86,panasonic,306,20,523,83,0
img000049_86,panasonic,779,1425,1548,1559,0
img000205_86,panasonic,302,163,490,200,0
img000065_86,panasonic,39,256,121,272,0
img000150_86,panasonic,516,46,963,125,0
img000176_86,panasonic,1,240,185,289,0
img000176_86,panasonic,321,128,434,154,0
img000178_86,panasonic,111,38,189,69,0
img000206_86,panasonic,199,181,285,201,0
img000165_86,panasonic,327,135,420,157,0
img000046_86,panasonic,423,14,500,40,0
img000045_86,panasonic,164,14,254,31,0
img000045_86,panasonic,370,14,459,32,0
img000203_86,panasonic,1344,1398,1927,1509,0
img000166_86,panasonic,158,151,244,171,0
img000016_30,benrus,204,146,219,185,0
img000039_30,benrus,163,401,234,419,0
img000007_30,benrus,514,326,589,375,0
img000036_30,benrus,329,207,382,266,0
img000004_30,benrus,283,161,335,171,0
img000080_30,benrus,320,279,418,296,0
img000034_30,benrus,360,192,513,213,0
img000015_30,benrus,303,307,343,425,0
img000001_30,benrus,227,116,283,128,0
img000017_30,benrus,141,172,203,183,0
img000057_30,benrus,205,186,291,202,0
img000064_30,benrus,402,219,487,255,0
img000045_30,benrus,254,257,326,291,0
img000049_30,benrus,278,175,318,184,0
img000071_30,benrus,246,137,276,151,0
img000063_30,benrus,329,276,345,355,0
img000073_30,benrus,337,273,367,392,0
img000005_30,benrus,440,276,551,295,0
img000021_30,benrus,199,162,263,176,0
img000095_30,benrus,280,285,353,299,0
img000002_30,benrus,249,294,337,311,0
img000003_30,benrus,230,114,278,141,0
img000009_30,benrus,227,119,266,134,0
img000008_30,benrus,276,331,337,348,0
img000078_30,benrus,239,141,276,160,0
img000022_30,benrus,380,175,451,238,0
img000022_30,benrus,12,543,226,578,0
img000033_106,visa,250,36,368,105,0
img000033_106,visa,287,144,450,228,0
img000033_106,visa,376,225,522,292,0
img000033_106,visa,351,324,516,381,0
img000001_106,visa,772,352,1266,591,0
img000001_106,visa,532,713,1025,1063,0
img000024_106,visa,748,468,998,587,0
img000024_106,visa,40,81,530,131,0
img000052_106,visa,440,175,674,291,0
img000052_106,visa,342,224,547,327,0
img000052_106,visa,105,284,242,395,0
img000052_106,visa,564,49,674,109,0
img000054_106,visa,635,440,1123,720,0
img000054_106,visa,268,144,716,375,0
img000049_106,visa,390,324,493,375,0
img000034_106,visa,417,90,520,144,0
img000006_106,visa,403,132,611,278,0
img000006_106,visa,322,229,492,366,0
img000006_106,visa,265,283,428,419,0
img000006_106,visa,173,320,293,420,0
img000006_106,visa,1,368,51,420,0
img000031_106,visa,572,45,637,167,0
img000031_106,visa,640,88,691,201,0
img000031_106,visa,711,279,819,356,0
img000031_106,visa,727,123,776,180,0
img000031_106,visa,734,191,816,286,0
img000031_106,visa,500,128,548,179,0
img000031_106,visa,184,181,299,400,0
img000031_106,visa,72,222,224,400,0
img000014_106,visa,289,223,324,259,0
img000014_106,visa,406,216,429,244,0
img000014_106,visa,117,225,165,271,0
img000102_106,visa,248,39,523,187,0
img000102_106,visa,106,157,358,335,0
img000057_106,visa,589,901,1327,1788,0
img000057_106,visa,1225,561,2052,1399,0
img000057_106,visa,1558,228,2435,1022,0
img000030_106,visa,148,1,294,74,0
img000030_106,visa,207,36,366,145,0
img000030_106,visa,247,142,409,247,0
img000039_106,visa,665,134,1401,531,0
img000039_106,visa,276,443,954,949,0
img000040_106,visa,366,95,467,126,0
img000040_106,visa,307,51,400,73,0
img000040_106,visa,116,229,289,314,0
img000040_106,visa,117,67,182,101,0
img000065_106,visa,240,72,508,241,0
img000065_106,visa,482,169,732,345,0
img000065_106,visa,87,265,322,492,0
img000065_106,visa,353,395,624,567,0
img000003_106,visa,188,14,401,147,0
img000003_106,visa,379,89,577,227,0
img000003_106,visa,314,260,493,393,0
img000003_106,visa,68,162,255,343,0
img000036_106,visa,793,37,974,159,0
img000036_106,visa,748,498,990,616,0
img000005_106,visa,94,66,265,131,0
img000005_106,visa,36,165,319,279,0
img000005_106,visa,216,42,339,94,0
img000005_106,visa,357,48,482,97,0
img000002_106,visa,448,59,661,276,0
img000002_106,visa,611,1,841,118,0
img000002_106,visa,301,109,487,331,0
img000002_106,visa,154,96,283,298,0
img000002_106,visa,37,17,130,219,0
img000061_106,visa,110,117,221,190,0
img000061_106,visa,225,124,371,215,0
img000061_106,visa,52,167,208,274,0
img000061_106,visa,383,57,468,125,0
img000061_106,visa,214,35,327,91,0
img000032_106,visa,433,150,522,215,0
img000032_106,visa,529,161,681,250,0
img000032_106,visa,597,222,748,290,0
img000032_106,visa,601,295,742,342,0
img000032_106,visa,504,366,614,433,0
img000032_106,visa,419,415,501,500,0
img000035_106,visa,646,118,853,401,0
img000035_106,visa,645,336,926,743,0
img000035_106,visa,174,164,504,741,0
img000035_106,visa,276,10,414,268,0
img000035_106,visa,472,88,601,318,0
img000035_106,visa,880,400,1087,580,0
img000020_106,visa,390,510,453,552,0
img000020_106,visa,632,393,756,482,0
img000020_106,visa,147,328,284,389,0
img000020_106,visa,439,289,584,357,0
img000028_70,kraft,8,16,33,24,0
img000028_70,kraft,6,20,94,56,0
img000028_70,kraft,126,33,144,40,0
img000028_70,kraft,243,44,262,52,0
img000028_70,kraft,331,7,344,15,0
img000028_70,kraft,332,49,346,55,0
img000028_70,kraft,333,89,345,96,0
img000028_70,kraft,255,136,282,147,0
img000028_70,kraft,258,188,284,198,0
img000028_70,kraft,259,241,287,250,0
img000028_70,kraft,262,291,289,301,0
img000028_70,kraft,30,241,51,254,0
img000028_70,kraft,61,134,76,140,0
img000028_70,kraft,136,132,154,139,0
img000028_70,kraft,66,93,93,101,0
img000028_70,kraft,127,44,179,65,0
img000028_70,kraft,242,54,288,71,0
img000028_70,kraft,342,10,399,33,0
img000028_70,kraft,345,53,401,75,0
img000028_70,kraft,345,93,389,110,0
img000028_70,kraft,282,134,375,169,0
img000028_70,kraft,287,188,376,222,0
img000028_70,kraft,285,243,374,273,0
img000028_70,kraft,294,295,363,322,0
img000028_70,kraft,62,141,116,166,0
img000028_70,kraft,138,139,192,166,0
img000028_70,kraft,45,245,149,290,0
img000028_70,kraft,55,94,63,98,0
img000033_70,kraft,55,59,218,119,0
img000101_70,kraft,49,102,98,130,0
img000101_70,kraft,145,108,212,140,0
img000101_70,kraft,341,11,452,54,0
img000078_70,kraft,46,40,105,65,0
img000078_70,kraft,135,100,179,118,0
img000078_70,kraft,320,138,360,155,0
img000078_70,kraft,265,34,315,64,0
img000078_70,kraft,333,26,379,43,0
img000078_70,kraft,306,59,359,86,0
img000116_70,kraft,101,294,186,335,0
img000116_70,kraft,326,179,389,203,0
img000116_70,kraft,321,57,380,89,0
img000116_70,kraft,454,244,492,261,0
img000116_70,kraft,189,265,223,278,0
img000116_70,kraft,80,452,260,514,0
img000116_70,kraft,306,368,439,427,0
img000116_70,kraft,524,377,595,404,0
img000116_70,kraft,611,170,713,208,0
img000116_70,kraft,199,256,281,333,0
img000116_70,kraft,149,430,200,451,0
img000024_70,kraft,193,191,450,295,0
img000024_70,kraft,275,177,357,207,0
img000024_70,kraft,236,75,392,106,0
img000024_70,kraft,168,119,314,145,0
img000024_70,kraft,417,96,538,124,0
img000024_70,kraft,151,61,217,77,0
img000024_70,kraft,222,135,266,146,0
img000024_70,kraft,304,93,348,102,0
img000024_70,kraft,131,75,168,85,0
img000024_70,kraft,485,112,528,120,0
img000117_70,kraft,92,43,116,78,0
img000117_70,kraft,196,49,222,74,0
img000117_70,kraft,40,174,71,191,0
img000117_70,kraft,349,140,371,150,0
img000117_70,kraft,241,149,277,159,0
img000006_70,kraft,182,16,388,94,0
img000006_70,kraft,49,232,76,272,0
img000006_70,kraft,81,185,144,200,0
img000006_70,kraft,68,206,131,223,0
img000006_70,kraft,179,160,221,192,0
img000006_70,kraft,219,159,278,177,0
img000006_70,kraft,281,152,331,186,0
img000006_70,kraft,333,167,366,199,0
img000006_70,kraft,369,160,421,182,0
img000006_70,kraft,370,185,417,206,0
img000006_70,kraft,421,169,472,200,0
img000006_70,kraft,140,199,181,239,0
img000006_70,kraft,82,231,141,244,0
img000006_70,kraft,84,247,130,292,0
img000006_70,kraft,38,280,82,298,0
img000006_70,kraft,130,245,175,272,0
img000006_70,kraft,96,289,145,317,0
img000006_70,kraft,49,304,93,339,0
img000006_70,kraft,73,331,117,366,0
img000006_70,kraft,121,318,163,355,0
img000006_70,kraft,169,319,224,360,0
img000006_70,kraft,196,349,261,371,0
img000006_70,kraft,158,361,216,393,0
img000006_70,kraft,223,379,280,393,0
img000006_70,kraft,283,294,306,339,0
img000006_70,kraft,238,297,277,345,0
img000006_70,kraft,156,300,226,317,0
img000006_70,kraft,149,271,210,294,0
img000006_70,kraft,214,264,262,295,0
img000006_70,kraft,261,262,319,289,0
img000006_70,kraft,274,214,312,257,0
img000006_70,kraft,177,238,224,264,0
img000006_70,kraft,181,201,224,236,0
img000006_70,kraft,229,226,270,258,0
img000006_70,kraft,224,185,271,223,0
img000006_70,kraft,271,188,322,207,0
img000006_70,kraft,347,209,394,243,0
img000006_70,kraft,331,243,385,271,0
img000006_70,kraft,319,271,376,297,0
img000006_70,kraft,287,377,333,396,0
img000006_70,kraft,266,344,313,371,0
img000006_70,kraft,371,328,412,368,0
img000006_70,kraft,339,372,399,396,0
img000006_70,kraft,404,361,446,389,0
img000006_70,kraft,414,312,452,352,0
img000006_70,kraft,451,292,489,327,0
img000006_70,kraft,450,343,487,381,0
img000006_70,kraft,487,308,528,346,0
img000006_70,kraft,451,238,491,285,0
img000006_70,kraft,422,244,447,303,0
img000006_70,kraft,380,262,423,295,0
img000006_70,kraft,358,298,413,332,0
img000006_70,kraft,314,302,350,345,0
img000006_70,kraft,489,261,540,301,0
img000006_70,kraft,491,223,529,258,0
img000006_70,kraft,391,215,427,257,0
img000006_70,kraft,430,201,469,236,0
img000006_70,kraft,482,194,510,224,0
img000006_70,kraft,317,205,355,248,0
img000006_70,kraft,108,360,154,384,0
img000125_70,kraft,3,258,46,273,0
img000125_70,kraft,125,235,182,256,0
img000037_70,kraft,592,358,995,549,0
img000037_70,kraft,1434,985,1668,1094,0
img000037_70,kraft,1698,1310,2077,1404,0
img000037_70,kraft,2101,943,2495,1137,0
img000083_70,kraft,56,289,96,318,0
img000047_70,kraft,55,55,90,71,0
img000047_70,kraft,146,55,182,71,0
img000068_70,kraft,132,332,221,364,0
img000068_70,kraft,371,331,458,366,0
img000068_70,kraft,612,335,698,364,0
img000068_70,kraft,847,330,936,363,0
img000034_70,kraft,96,214,711,444,0
img000027_70,kraft,1,4,124,52,0
img000027_70,kraft,62,62,84,71,0
img000027_70,kraft,73,84,90,92,0
img000027_70,kraft,153,72,167,86,0
img000027_70,kraft,126,149,133,158,0
img000013_70,kraft,398,487,722,615,0
img000013_70,kraft,2155,448,2374,545,0
img000013_70,kraft,365,1357,1095,1699,0
img000013_70,kraft,299,1269,462,1346,0
img000013_70,kraft,1243,849,1336,893,0
img000013_70,kraft,1662,860,1734,890,0
img000013_70,kraft,888,1294,1058,1369,0
img000082_70,kraft,171,50,312,96,0
img000082_70,kraft,161,114,306,168,0
img000082_70,kraft,158,181,307,235,0
img000082_70,kraft,148,284,295,342,0
img000082_70,kraft,143,374,295,427,0
img000082_70,kraft,138,466,298,526,0
img000082_70,kraft,151,45,181,55,0
img000082_70,kraft,134,101,170,114,0
img000082_70,kraft,129,170,166,185,0
img000082_70,kraft,109,279,148,294,0
img000082_70,kraft,99,361,144,377,0
img000082_70,kraft,95,456,138,475,0
img000082_70,kraft,452,37,489,51,0
img000082_70,kraft,448,106,484,119,0
img000082_70,kraft,454,171,491,184,0
img000082_70,kraft,458,263,498,278,0
img000082_70,kraft,464,347,505,362,0
img000082_70,kraft,457,431,502,448,0
img000082_70,kraft,477,53,611,90,0
img000082_70,kraft,476,119,615,163,0
img000082_70,kraft,483,178,630,230,0
img000082_70,kraft,494,270,612,317,0
img000082_70,kraft,503,355,628,402,0
img000082_70,kraft,497,442,628,494,0
img000016_70,kraft,34,105,161,154,0
img000016_70,kraft,30,276,153,325,0
img000016_70,kraft,423,129,554,179,0
img000016_70,kraft,51,437,173,480,0
img000016_70,kraft,797,106,927,152,0
img000016_70,kraft,797,282,918,329,0
img000016_70,kraft,762,440,885,485,0
img000016_70,kraft,394,288,521,337,0
img000016_70,kraft,417,439,538,484,0
img000064_70,kraft,105,75,210,116,0
img000031_70,kraft,2,1,144,51,0
img000031_70,kraft,97,87,117,94,0
img000031_70,kraft,133,99,151,107,0
img000031_70,kraft,279,198,301,208,0
img000031_70,kraft,273,219,296,230,0
img000031_70,kraft,365,211,396,222,0
img000031_70,kraft,465,260,480,266,0
img000031_70,kraft,369,259,391,271,0
img000031_70,kraft,279,257,302,277,0
img000031_70,kraft,2,276,26,287,0
img000031_70,kraft,3,256,24,265,0
img000031_70,kraft,226,110,251,130,0
img000031_70,kraft,193,99,215,118,0
img000031_70,kraft,91,198,117,210,0
img000096_70,kraft,120,11,174,18,0
img000096_70,kraft,107,52,186,77,0
img000012_70,kraft,212,256,300,312,0
img000012_70,kraft,407,264,501,318,0
img000012_70,kraft,559,264,645,319,0
img000012_70,kraft,224,576,319,631,0
img000012_70,kraft,431,580,518,636,0
img000012_70,kraft,587,577,682,635,0
img000012_70,kraft,804,625,872,655,0
img000012_70,kraft,804,385,873,415,0
img000012_70,kraft,42,463,106,491,0
img000012_70,kraft,54,528,126,564,0
img000012_70,kraft,1031,389,1099,417,0
img000012_70,kraft,1021,628,1089,655,0
img000012_70,kraft,1205,584,1223,608,0
img000012_70,kraft,1269,389,1300,419,0
img000012_70,kraft,1154,553,1194,577,0
img000012_70,kraft,765,408,893,497,0
img000012_70,kraft,993,411,1117,493,0
img000012_70,kraft,770,648,893,728,0
img000012_70,kraft,977,649,1108,730,0
img000060_70,kraft,80,93,121,107,0
img000060_70,kraft,176,182,234,191,0
img000060_70,kraft,342,43,386,60,0
img000060_70,kraft,83,52,115,58,0
img000060_70,kraft,330,8,344,16,0
img000029_70,kraft,118,429,467,615,0
img000029_70,kraft,202,289,527,439,0
img000029_70,kraft,145,177,421,379,0
img000029_70,kraft,347,248,407,298,0
img000029_70,kraft,424,386,488,419,0
img000029_70,kraft,334,550,408,591,0
img000029_70,kraft,732,584,851,652,0
img000029_70,kraft,827,331,940,375,0
img000029_70,kraft,690,79,810,126,0
img000029_70,kraft,601,631,664,661,0
img000029_70,kraft,617,166,668,206,0
img000046_70,kraft,250,58,295,67,0
img000046_70,kraft,45,161,186,239,0
img000046_70,kraft,193,219,346,294,0
img000046_70,kraft,357,222,517,314,0
img000046_70,kraft,306,171,480,209,0
img000046_70,kraft,355,175,405,186,0
img000046_70,kraft,398,223,450,245,0
img000046_70,kraft,241,52,420,88,0
img000046_70,kraft,189,202,235,210,0
img000001_70,kraft,12,84,36,94,0
img000001_70,kraft,57,170,136,200,0
img000001_70,kraft,161,165,191,191,0
img000001_70,kraft,250,242,276,251,0
img000001_70,kraft,397,143,536,190,0
img000001_70,kraft,420,59,546,97,0
img000001_70,kraft,278,46,393,140,0
img000001_70,kraft,147,55,255,120,0
img000001_70,kraft,130,47,155,69,0
img000001_70,kraft,242,9,273,33,0
img000001_70,kraft,417,22,439,43,0
img000001_70,kraft,368,110,404,141,0
img000114_70,kraft,61,131,117,148,0
img000114_70,kraft,164,140,220,156,0
img000114_70,kraft,295,138,369,156,0
img000114_70,kraft,437,140,493,156,0
img000114_70,kraft,80,121,99,131,0
img000114_70,kraft,181,129,199,138,0
img000114_70,kraft,323,128,342,136,0
img000114_70,kraft,456,127,472,139,0
img000026_70,kraft,217,19,395,67,0
img000026_70,kraft,282,1,332,13,0
img000026_70,kraft,190,162,264,198,0
img000026_70,kraft,469,206,523,228,0
img000026_70,kraft,210,273,267,298,0
img000026_70,kraft,93,247,157,283,0
img000026_70,kraft,210,456,499,557,0
img000026_70,kraft,318,267,349,282,0
img000026_70,kraft,318,281,432,398,0
img000026_70,kraft,589,265,758,317,0
img000026_70,kraft,688,474,747,509,0
img000026_70,kraft,1,424,50,465,0
img000119_70,kraft,45,50,62,57,0
img000109_70,kraft,71,151,125,171,0
img000109_70,kraft,318,132,429,168,0
img000109_70,kraft,170,232,346,275,0
img000109_70,kraft,203,284,382,372,0
img000109_70,kraft,266,286,319,309,0
img000109_70,kraft,224,236,274,248,0
img000109_70,kraft,45,173,149,244,0
img000039_70,kraft,193,498,245,526,0
img000039_70,kraft,462,436,496,456,0
img000039_70,kraft,490,713,548,755,0
img000039_70,kraft,205,665,304,710,0
img000039_70,kraft,241,852,325,895,0
img000039_70,kraft,263,1012,344,1048,0
img000039_70,kraft,709,670,752,691,0
img000039_70,kraft,871,486,885,528,0
img000039_70,kraft,645,606,682,628,0
img000039_70,kraft,525,629,549,650,0
img000039_70,kraft,535,232,593,265,0
img000039_70,kraft,475,1074,542,1108,0
img000039_70,kraft,592,1031,630,1051,0
img000039_70,kraft,610,855,648,875,0
img000039_70,kraft,713,878,751,894,0
img000039_70,kraft,533,913,565,939,0
img000039_70,kraft,444,716,477,767,0
img000039_70,kraft,347,491,365,513,0
img000039_70,kraft,397,458,415,478,0
img000039_70,kraft,431,519,464,533,0
img000039_70,kraft,540,528,560,546,0
img000039_70,kraft,574,498,592,511,0
img000039_70,kraft,792,421,822,432,0
img000039_70,kraft,606,469,622,481,0
img000039_70,kraft,491,357,509,373,0
img000039_70,kraft,739,571,759,586,0
img000039_70,kraft,872,575,893,592,0
img000039_70,kraft,1028,421,1094,455,0
img000039_70,kraft,1040,500,1117,530,0
img000039_70,kraft,1053,586,1128,612,0
img000039_70,kraft,1084,686,1137,728,0
img000039_70,kraft,1112,851,1156,898,0
img000039_70,kraft,1011,1128,1074,1155,0
img000039_70,kraft,1010,1058,1062,1082,0
img000039_70,kraft,1014,981,1050,1006,0
img000039_70,kraft,1012,903,1035,928,0
img000039_70,kraft,1009,670,1073,712,0
img000039_70,kraft,1104,786,1123,818,0
img000039_70,kraft,1129,926,1168,977,0
img000039_70,kraft,1137,997,1176,1039,0
img000039_70,kraft,1150,1058,1182,1106,0
img000039_70,kraft,1126,739,1200,783,0
img000039_70,kraft,1167,823,1233,857,0
img000039_70,kraft,1175,904,1241,948,0
img000039_70,kraft,1317,829,1390,871,0
img000039_70,kraft,1323,922,1394,957,0
img000039_70,kraft,1184,988,1249,1023,0
img000039_70,kraft,1411,662,1470,698,0
img000039_70,kraft,1194,1068,1257,1102,0
img000039_70,kraft,1205,1145,1266,1177,0
img000039_70,kraft,1327,1006,1396,1045,0
img000039_70,kraft,1334,1087,1400,1125,0
img000039_70,kraft,1341,1169,1405,1207,0
img000039_70,kraft,1486,839,1563,884,0
img000039_70,kraft,1487,930,1560,973,0
img000039_70,kraft,1485,1020,1560,1057,0
img000039_70,kraft,1489,1103,1561,1136,0
img000039_70,kraft,1491,1186,1563,1222,0
img000039_70,kraft,1556,665,1617,699,0
img000039_70,kraft,1558,581,1624,621,0
img000039_70,kraft,1336,545,1388,578,0
img000039_70,kraft,1475,762,1505,790,0
img000039_70,kraft,1631,769,1657,794,0
img000039_70,kraft,1674,639,1760,686,0
img000039_70,kraft,1665,745,1749,785,0
img000039_70,kraft,1662,842,1747,884,0
img000039_70,kraft,1660,939,1740,975,0
img000039_70,kraft,1655,1028,1736,1064,0
img000039_70,kraft,1658,1111,1734,1151,0
img000039_70,kraft,1656,1198,1731,1236,0
img000039_70,kraft,2211,962,2240,977,0
img000039_70,kraft,2351,955,2378,969,0
img000039_70,kraft,2475,947,2499,959,0
img000039_70,kraft,2580,918,2609,931,0
img000039_70,kraft,2776,904,2804,916,0
img000039_70,kraft,2244,1116,2269,1128,0
img000039_70,kraft,2365,1105,2392,1117,0
img000039_70,kraft,2487,1088,2512,1102,0
img000039_70,kraft,2621,1093,2652,1110,0
img000039_70,kraft,2821,1061,2848,1074,0
img000039_70,kraft,2254,1262,2282,1275,0
img000039_70,kraft,2374,1251,2401,1263,0
img000039_70,kraft,2492,1236,2518,1248,0
img000039_70,kraft,2621,1232,2654,1248,0
img000039_70,kraft,2823,1200,2854,1218,0
img000039_70,kraft,2631,1376,2662,1392,0
img000039_70,kraft,2823,1342,2855,1355,0
img000039_70,kraft,2259,1409,2287,1422,0
img000039_70,kraft,2379,1395,2405,1408,0
img000039_70,kraft,2498,1375,2522,1389,0
img000039_70,kraft,2832,1475,2858,1491,0
img000039_70,kraft,2156,384,2207,405,0
img000039_70,kraft,2154,534,2207,557,0
img000039_70,kraft,2164,686,2216,705,0
img000039_70,kraft,2444,550,2486,565,0
img000039_70,kraft,2424,447,2458,463,0
img000039_70,kraft,2453,674,2491,691,0
img000039_70,kraft,2652,446,2681,461,0
img000039_70,kraft,2693,544,2732,560,0
img000039_70,kraft,2699,663,2733,679,0
img000132_70,kraft,84,75,170,107,0
img000072_70,kraft,106,62,202,100,0
img000120_70,kraft,218,27,277,54,0
img000120_70,kraft,228,219,283,242,0
img000120_70,kraft,150,389,203,410,0
img000120_70,kraft,234,390,286,410,0
img000120_70,kraft,8,423,60,445,0
img000120_70,kraft,48,584,99,606,0
img000120_70,kraft,250,551,302,569,0
img000120_70,kraft,121,684,167,706,0
img000120_70,kraft,196,686,257,708,0
img000120_70,kraft,281,686,338,710,0
img000120_70,kraft,109,744,166,764,0
img000120_70,kraft,198,743,256,767,0
img000120_70,kraft,281,745,337,768,0
img000120_70,kraft,258,845,322,870,0
img000120_70,kraft,3,865,53,889,0
img000120_70,kraft,626,8,646,35,0
img000120_70,kraft,360,144,395,159,0
img000120_70,kraft,464,144,484,151,0
img000120_70,kraft,508,143,528,150,0
img000120_70,kraft,558,143,578,151,0
img000120_70,kraft,606,142,628,149,0
img000120_70,kraft,651,141,672,149,0
img000120_70,kraft,659,11,676,38,0
img000120_70,kraft,420,765,444,795,0
img000056_70,kraft,7,234,146,295,0
img000056_70,kraft,100,40,211,99,0
img000056_70,kraft,352,161,485,228,0
img000056_70,kraft,737,70,867,125,0
img000055_70,kraft,60,11,526,213,0
img000023_70,kraft,40,38,75,51,0
img000023_70,kraft,116,82,151,96,0
img000023_70,kraft,173,57,218,75,0
img000023_70,kraft,247,79,284,92,0
img000023_70,kraft,301,29,320,51,0
img000023_70,kraft,291,105,327,149,0
